timestamp,message
1744508588759,"{""level"":""INFO"",""location"":""create_lambda_execution_policy:405"",""message"":""YAML data: {'spec': 'v1.0.0', 'node': {'id': 'pre_signed_url', 'title': 'Presigned URL Generator', 'description': 'Generate an AWS S3 pre-signed URL', 'version': '1.0.0', 'type': 'utility', 'integration': {'config': {'lambda': {'handler': 'utility/PreSignedUrlLambdaDeployment', 'runtime': 'python3.12', 'iam_policy': {'statements': [{'effect': 'Allow', 'actions': ['s3:ListBucket', 's3:GetObject'], 'resources': ['arn:aws:s3:::${MEDIA_ASSETS_BUCKET_NAME}/*', 'arn:aws:s3:::${MEDIA_ASSETS_BUCKET_NAME}']}, {'effect': 'Allow', 'actions': ['kms:Decrypt'], 'resources': ['${MEDIA_ASSETS_BUCKET_ARN_KMS_KEY}']}]}}}}}, 'actions': {'generate': {'summary': 'Generate pre-signed URL', 'description': 'Generate a pre-signed URL for S3 object access', 'operationId': 'generatePresignedUrl', 'parameters': [{'in': 'body', 'name': 'URL Validity Duration', 'required': True, 'default': 3600, 'schema': {'type': 'number'}}], 'x-requestMapping': 'utility/pre_signed_url/generate/', 'x-responseMapping': 'utility/pre_signed_url/generate/', 'connections': {'incoming': {'type': ['any']}, 'outgoing': {'type': ['presigned_url']}}}}}"",""timestamp"":""2025-04-13 01:43:08,759+0000"",""service"":""service_undefined"",""xray_trace_id"":""1-67fb16a2-448580692ad706844d763547""}
"
1744508588759,"{""level"":""INFO"",""location"":""create_lambda_execution_policy:415"",""message"":""Has IAM policy in YAML: True"",""timestamp"":""2025-04-13 01:43:08,759+0000"",""service"":""service_undefined"",""xray_trace_id"":""1-67fb16a2-448580692ad706844d763547""}
"
1744508588759,"{""level"":""INFO"",""location"":""create_lambda_execution_policy:441"",""message"":""Found 2 statements in YAML"",""timestamp"":""2025-04-13 01:43:08,759+0000"",""service"":""service_undefined"",""xray_trace_id"":""1-67fb16a2-448580692ad706844d763547""}
"
1744508588759,"{""level"":""INFO"",""location"":""create_lambda_execution_policy:449"",""message"":""Statement 0 before processing: {\""effect\"": \""Allow\"", \""actions\"": [\""s3:ListBucket\"", \""s3:GetObject\""], \""resources\"": [\""arn:aws:s3:::${MEDIA_ASSETS_BUCKET_NAME}/*\"", \""arn:aws:s3:::${MEDIA_ASSETS_BUCKET_NAME}\""]}"",""timestamp"":""2025-04-13 01:43:08,759+0000"",""service"":""service_undefined"",""xray_trace_id"":""1-67fb16a2-448580692ad706844d763547""}
"
1744508588759,"{""level"":""INFO"",""location"":""create_lambda_execution_policy:452"",""message"":""Statement 0 after processing: {\""effect\"": \""Allow\"", \""actions\"": [\""s3:ListBucket\"", \""s3:GetObject\""], \""resources\"": [\""arn:aws:s3:::medialakebaseinfrastructu-mediaassetss3bucket06290-ksjuznzyq59f/*\"", \""arn:aws:s3:::medialakebaseinfrastructu-mediaassetss3bucket06290-ksjuznzyq59f\""]}"",""timestamp"":""2025-04-13 01:43:08,759+0000"",""service"":""service_undefined"",""xray_trace_id"":""1-67fb16a2-448580692ad706844d763547""}
"
1744508588759,"{""level"":""INFO"",""location"":""create_lambda_execution_policy:449"",""message"":""Statement 1 before processing: {\""effect\"": \""Allow\"", \""actions\"": [\""kms:Decrypt\""], \""resources\"": [\""${MEDIA_ASSETS_BUCKET_ARN_KMS_KEY}\""]}"",""timestamp"":""2025-04-13 01:43:08,759+0000"",""service"":""service_undefined"",""xray_trace_id"":""1-67fb16a2-448580692ad706844d763547""}
"
1744508588759,"{""level"":""INFO"",""location"":""create_lambda_execution_policy:452"",""message"":""Statement 1 after processing: {\""effect\"": \""Allow\"", \""actions\"": [\""kms:Decrypt\""], \""resources\"": [\""arn:aws:kms:us-east-1:034362042487:key/1da8a291-6e17-4e2f-8421-7d0e4266d4ac\""]}"",""timestamp"":""2025-04-13 01:43:08,759+0000"",""service"":""service_undefined"",""xray_trace_id"":""1-67fb16a2-448580692ad706844d763547""}
"
1744508588759,"{""level"":""INFO"",""location"":""create_lambda_execution_policy:466"",""message"":""Combined 2 YAML statements with default policy"",""timestamp"":""2025-04-13 01:43:08,759+0000"",""service"":""service_undefined"",""xray_trace_id"":""1-67fb16a2-448580692ad706844d763547""}
"
1744508588760,"{""level"":""INFO"",""location"":""deduplicate_policy_statements:306"",""message"":""Deduplicated 7 statements to 7 unique statements"",""timestamp"":""2025-04-13 01:43:08,759+0000"",""service"":""service_undefined"",""xray_trace_id"":""1-67fb16a2-448580692ad706844d763547""}
"
1744508588760,"{""level"":""INFO"",""location"":""create_lambda_execution_policy:478"",""message"":""Combined and deduplicated policy document: {\""Version\"": \""2012-10-17\"", \""Statement\"": [{\""Effect\"": \""Allow\"", \""Action\"": [\""s3:GetObject\"", \""s3:PutObject\""], \""Resource\"": [\""arn:aws:s3:::mldev3-nodes-templates-034362042487-us-east-1--dev/*\"", \""arn:aws:s3:::medialakebaseinfrastructu-iacassetss3bucket0cfc2b9-oqhqu8caapti/*\"", \""arn:aws:s3:::medialakebaseinfrastructu-externalpaylodbuckets3bu-1g4nrfgso1k3/*\""]}, {\""Effect\"": \""Allow\"", \""Action\"": [\""s3:ListBucket\""], \""Resource\"": [\""arn:aws:s3:::mldev3-nodes-templates-034362042487-us-east-1--dev\"", \""arn:aws:s3:::medialakebaseinfrastructu-iacassetss3bucket0cfc2b9-oqhqu8caapti\""]}, {\""Effect\"": \""Allow\"", \""Action\"": [\""dynamodb:GetItem\"", \""dynamodb:PutItem\""], \""Resource\"": [\""arn:aws:dynamodb:us-east-1:034362042487:table/arn:aws:dynamodb:us-east-1:034362042487:table/mldev3-pipeline-nodes-dev\""]}, {\""Effect\"": \""Allow\"", \""Action\"": [\""events:PutEvents\""], \""Resource\"": [\""arn:aws:events:us-east-1:034362042487:event-bus/mldev3-ingest-us-east-1-dev\""]}, {\""Effect\"": \""Allow\"", \""Action\"": [\""kms:Decrypt\"", \""kms:GenerateDataKey\""], \""Resource\"": [\""*\""]}, {\""Effect\"": \""Allow\"", \""Action\"": [\""s3:ListBucket\"", \""s3:GetObject\""], \""Resource\"": [\""arn:aws:s3:::medialakebaseinfrastructu-mediaassetss3bucket06290-ksjuznzyq59f/*\"", \""arn:aws:s3:::medialakebaseinfrastructu-mediaassetss3bucket06290-ksjuznzyq59f\""]}, {\""Effect\"": \""Allow\"", \""Action\"": [\""kms:Decrypt\""], \""Resource\"": [\""arn:aws:kms:us-east-1:034362042487:key/1da8a291-6e17-4e2f-8421-7d0e4266d4ac\""]}]}"",""timestamp"":""2025-04-13 01:43:08,760+0000"",""service"":""service_undefined"",""xray_trace_id"":""1-67fb16a2-448580692ad706844d763547""}
"
